Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Spring_Launch_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-14,Brand_Awareness,Instagram_Reels,Desktop,25-34,Female,821679,560157,1.47,20944,2.55,19414,2.01,42010.18,1908,285355.47,6.79,149.56,478006,15.4,4086,1977,357,241
Valentine_Day_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-14,Traffic,Facebook_Feed,Mobile,45-54,Female,1793130,1386496,1.29,29176,1.63,24965,2.04,59513.76,2371,382413.61,6.43,161.29,0,0.0,10412,4902,1162,658
Valentine_Day_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-14,Brand_Awareness,Instagram_Feed,Mobile,45-54,Male,1269003,884826,1.43,28116,2.22,22010,2.53,71061.99,2271,314165.97,4.42,138.34,0,0.0,4658,2217,578,165
New_Year_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-14,Traffic,Instagram_Stories,Desktop,25-34,Female,970960,791015,1.23,18193,1.87,15241,2.27,41282.33,1423,178983.37,4.34,125.78,509583,19.2,6080,2561,502,280
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-14,Conversions,Instagram_Feed,Desktop,35-44,Male,1783260,1275724,1.4,43840,2.46,33947,2.59,113459.75,3635,560550.1,4.94,154.21,0,0.0,8208,4566,656,299
Q3_Promo_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-14,Brand_Awareness,Instagram_Reels,Mobile,25-34,Male,1588421,1275588,1.25,36627,2.31,31239,2.26,82904.53,2279,375486.96,4.53,164.76,1150984,19.7,7780,4612,954,422
Q3_Promo_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-14,Conversions,Facebook_Feed,Mobile,35-44,Male,1061960,815270,1.3,22200,2.09,18470,2.03,45063.18,1676,250204.78,5.55,149.29,0,0.0,5080,2299,587,258
Flash_Sale_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-14,Brand_Awareness,Instagram_Stories,Mobile,18-24,Male,482205,352128,1.37,11871,2.46,10605,2.04,24269.75,1199,144411.12,5.95,120.44,371259,15.3,1700,827,155,86
Flash_Sale_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-14,Conversions,Instagram_Reels,Desktop,45-54,Male,1890478,1514962,1.25,35568,1.88,29808,1.89,67237.62,2072,317410.65,4.72,153.19,1014721,20.5,9674,4253,990,391
Holiday_Campaign_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-15,Conversions,Facebook_Feed,Desktop,45-54,Male,703899,559553,1.26,13756,1.95,10871,2.4,32972.71,893,141840.45,4.3,158.84,0,0.0,3475,1705,420,195
Holiday_Campaign_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-15,Brand_Awareness,Instagram_Feed,Mobile,25-34,Male,486053,349679,1.39,11884,2.45,9128,2.24,26618.06,1080,164233.07,6.17,152.07,0,0.0,2810,1531,313,167
Black_Friday_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-15,Traffic,Instagram_Stories,Mobile,18-24,Male,1780567,1309362,1.36,35011,1.97,31049,2.53,88618.07,2418,328462.22,3.71,135.84,1356778,18.8,7187,3828,930,429
Black_Friday_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-15,Traffic,Instagram_Feed,Mobile,25-34,Male,1729801,1221597,1.42,42403,2.45,36228,2.54,107812.82,3045,364178.84,3.38,119.6,0,0.0,8524,3869,962,543
Cyber_Monday_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-15,Conversions,Instagram_Reels,Desktop,45-54,Male,1127183,910809,1.24,21908,1.94,19633,2.5,54811.15,1974,287120.44,5.24,145.45,769556,20.2,4800,2697,609,234
Cyber_Monday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-15,Conversions,Facebook_Feed,Desktop,18-24,Male,664962,522363,1.27,14593,2.19,12520,2.54,37005.66,1131,135204.23,3.65,119.54,0,0.0,4012,2145,485,157
Summer_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-15,Conversions,Instagram_Feed,Desktop,25-34,Male,697197,568324,1.23,10996,1.58,9925,2.48,27318.73,989,122253.46,4.48,123.61,0,0.0,3836,2216,366,181
Summer_Sale_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-15,Traffic,Facebook_Feed,Desktop,45-54,Male,1198398,823707,1.45,29605,2.47,27022,2.64,78102.73,2489,397167.53,5.09,159.57,0,0.0,4923,2626,536,305
Back_To_School_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-15,Conversions,Instagram_Feed,Desktop,18-24,Female,1025404,836493,1.23,25046,2.44,22858,1.82,45485.45,2419,365834.43,8.04,151.23,0,0.0,4759,1957,526,213
Back_To_School_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-15,Traffic,Facebook_Feed,Mobile,35-44,Female,647230,503065,1.29,16142,2.49,14613,2.16,34810.63,1204,156408.3,4.49,129.91,0,0.0,2988,1261,383,156
Spring_Launch_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-15,Brand_Awareness,Instagram_Feed,Mobile,18-24,Male,678382,493808,1.37,13950,2.06,11935,1.79,24987.84,1417,187004.03,7.48,131.97,0,0.0,2407,999,252,94
Spring_Launch_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-15,Traffic,Facebook_Feed,Desktop,25-34,Female,590928,432526,1.37,12689,2.15,9948,2.04,25831.36,965,120864.98,4.68,125.25,0,0.0,2965,1236,215,150
Valentine_Day_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-15,Traffic,Instagram_Feed,Desktop,18-24,Female,1313001,905059,1.45,25061,1.91,23070,2.4,60078.47,2384,397105.29,6.61,166.57,0,0.0,8426,4656,897,387
Valentine_Day_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-15,Traffic,Instagram_Reels,Desktop,18-24,Male,656674,510891,1.29,17033,2.59,14383,2.4,40825.34,1358,191548.8,4.69,141.05,411524,18.0,3021,1660,369,185
New_Year_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-15,Conversions,Instagram_Stories,Desktop,45-54,Female,536411,434163,1.24,9708,1.81,7937,2.4,23294.79,685,81564.36,3.5,119.07,331041,20.4,2403,1263,263,137
New_Year_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-15,Brand_Awareness,Instagram_Reels,Desktop,35-44,Male,854017,631874,1.35,13661,1.6,11191,2.14,29238.74,1233,143966.42,4.92,116.76,514207,21.0,4707,2571,558,275
Q3_Promo_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-15,Brand_Awareness,Instagram_Stories,Desktop,35-44,Female,1540653,1141545,1.35,39753,2.58,34256,1.94,77058.68,2784,434934.92,5.64,156.23,1171562,14.5,5772,3326,721,249
Q3_Promo_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-15,Conversions,Facebook_Feed,Desktop,35-44,Male,1733649,1341893,1.29,31134,1.8,28460,1.85,57743.27,1800,230565.96,3.99,128.09,0,0.0,7555,3192,558,435
Flash_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-15,Conversions,Instagram_Reels,Desktop,45-54,Male,1043423,847351,1.23,19215,1.84,16890,1.96,37629.77,1297,193685.07,5.15,149.33,694676,20.9,6024,3217,584,371
Flash_Sale_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-15,Brand_Awareness,Instagram_Stories,Desktop,25-34,Male,1066284,878116,1.21,25412,2.38,19631,2.04,51894.42,2120,334631.89,6.45,157.85,707039,21.1,4636,2024,339,241
Holiday_Campaign_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-16,Conversions,Facebook_Feed,Desktop,45-54,Male,813735,589081,1.38,17383,2.14,13452,1.85,32112.97,1558,213988.25,6.66,137.35,0,0.0,4486,2540,543,180
Holiday_Campaign_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-16,Conversions,Instagram_Reels,Desktop,25-34,Female,1453444,1141082,1.27,33847,2.33,30407,1.96,66366.77,2208,331687.36,5.0,150.22,1035843,16.0,5543,3011,487,221
Black_Friday_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-16,Traffic,Instagram_Reels,Mobile,18-24,Male,588211,424827,1.38,12418,2.11,10256,1.78,22081.47,753,100035.44,4.53,132.85,406761,13.7,3048,1292,252,122
Black_Friday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-16,Brand_Awareness,Facebook_Feed,Mobile,45-54,Male,1450967,1125514,1.29,28382,1.96,25722,1.85,52422.23,1786,238921.34,4.56,133.77,0,0.0,8412,3879,794,370
Cyber_Monday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-16,Conversions,Instagram_Feed,Mobile,18-24,Female,1305907,1065509,1.23,26878,2.06,24161,2.34,62877.16,2168,262764.5,4.18,121.2,0,0.0,7088,3055,672,381
Cyber_Monday_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-16,Conversions,Facebook_Feed,Mobile,35-44,Male,778381,605391,1.29,17169,2.21,13569,2.06,35447.0,996,157098.74,4.43,157.73,0,0.0,4948,2240,372,243
Summer_Sale_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-16,Traffic,Facebook_Feed,Desktop,25-34,Male,1803022,1366323,1.32,26254,1.46,24432,2.49,65351.77,1636,277243.55,4.24,169.46,0,0.0,8748,4149,854,525
Summer_Sale_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-16,Brand_Awareness,Instagram_Reels,Desktop,45-54,Female,1322983,904771,1.46,33724,2.55,26646,2.42,81480.55,2918,370226.0,4.54,126.88,746678,22.0,6296,3342,631,357
Back_To_School_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-16,Conversions,Facebook_Feed,Mobile,18-24,Male,1745035,1253121,1.39,32039,1.84,29188,2.17,69584.56,2122,361179.49,5.19,170.21,0,0.0,10277,4225,1335,573
Back_To_School_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-16,Traffic,Instagram_Stories,Mobile,18-24,Female,1105386,785459,1.41,24660,2.23,22133,1.97,48588.87,1685,225474.91,4.64,133.81,746671,14.5,4214,2257,491,210
Spring_Launch_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-16,Conversions,Instagram_Reels,Desktop,35-44,Male,1275059,943296,1.35,23793,1.87,22084,2.44,57957.82,1570,217104.26,3.75,138.28,843379,19.2,6253,3514,725,313
Spring_Launch_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-16,Brand_Awareness,Instagram_Feed,Mobile,45-54,Male,1145125,901973,1.27,26730,2.33,24794,1.99,53312.74,1840,308308.98,5.78,167.56,0,0.0,6660,3898,491,358
Valentine_Day_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-16,Brand_Awareness,Facebook_Feed,Mobile,18-24,Female,1181120,886530,1.33,18743,1.59,14746,1.77,33188.38,1616,221106.47,6.66,136.82,0,0.0,4506,2093,361,285
Valentine_Day_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-16,Brand_Awareness,Instagram_Reels,Desktop,45-54,Male,548273,397548,1.38,13201,2.41,11552,2.38,31483.74,1142,195144.26,6.2,170.88,314610,23.3,3285,1700,360,178
New_Year_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-16,Traffic,Instagram_Reels,Mobile,18-24,Male,926617,655769,1.41,23663,2.55,20251,2.09,49525.5,2190,320664.4,6.47,146.42,485012,20.6,5278,2285,672,220
New_Year_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-16,Traffic,Facebook_Feed,Mobile,25-34,Female,820004,567615,1.44,17416,2.12,14434,2.07,36064.92,1666,194179.93,5.38,116.55,0,0.0,4832,2485,624,254
Q3_Promo_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-16,Conversions,Facebook_Feed,Mobile,35-44,Male,1214943,829316,1.46,29884,2.46,27134,2.06,61692.03,2560,369654.52,5.99,144.4,0,0.0,7777,4588,1003,474
Q3_Promo_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-16,Traffic,Instagram_Reels,Mobile,25-34,Female,845029,597935,1.41,20257,2.4,17937,2.61,52815.11,1689,204267.15,3.87,120.94,570668,20.0,3516,1683,372,162
Flash_Sale_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-16,Brand_Awareness,Facebook_Feed,Mobile,18-24,Female,643294,447065,1.44,16268,2.53,14520,1.76,28649.48,1508,239633.43,8.36,158.91,0,0.0,2270,1075,241,110
Flash_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-16,Conversions,Instagram_Feed,Desktop,35-44,Female,1807394,1335336,1.35,28640,1.58,26663,1.97,56506.58,2590,321944.94,5.7,124.3,0,0.0,8109,3960,661,393
Holiday_Campaign_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-17,Brand_Awareness,Instagram_Feed,Desktop,25-34,Male,949045,720183,1.32,20845,2.2,16167,2.53,52666.9,1352,174504.02,3.31,129.07,0,0.0,5204,2569,520,202
Holiday_Campaign_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-17,Brand_Awareness,Instagram_Stories,Mobile,25-34,Male,2049005,1572730,1.3,32014,1.56,26526,2.47,79175.77,2666,326056.14,4.12,122.3,1264076,15.2,10352,5886,995,496
Black_Friday_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-17,Brand_Awareness,Instagram_Reels,Desktop,25-34,Male,2400690,1827952,1.31,49920,2.08,40411,2.29,114556.22,4175,580397.58,5.07,139.02,1866730,22.1,13800,7003,1348,559
Black_Friday_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-17,Traffic,Instagram_Feed,Mobile,25-34,Male,1704270,1348237,1.26,33139,1.94,30321,1.89,62638.07,2664,408987.96,6.53,153.52,0,0.0,8607,4973,1113,331
Cyber_Monday_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-17,Brand_Awareness,Instagram_Stories,Desktop,45-54,Male,942107,654339,1.44,20890,2.22,17304,2.41,50247.07,1576,240184.28,4.78,152.4,678470,18.5,4822,2013,456,247
Cyber_Monday_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-17,Conversions,Instagram_Feed,Desktop,18-24,Female,978606,792785,1.23,24346,2.49,22026,2.09,50889.53,2201,305777.73,6.01,138.93,0,0.0,4107,1924,304,184
Summer_Sale_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-17,Brand_Awareness,Facebook_Feed,Desktop,18-24,Male,780278,638518,1.22,13858,1.78,12727,1.96,27181.02,903,131929.87,4.85,146.1,0,0.0,4305,1760,358,209
Summer_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-17,Brand_Awareness,Instagram_Reels,Mobile,45-54,Male,1306389,1021456,1.28,26302,2.01,20838,2.55,66994.6,1842,291783.12,4.36,158.41,944229,23.0,6526,3414,587,361
Back_To_School_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-17,Conversions,Instagram_Stories,Mobile,35-44,Female,1213800,898998,1.35,29453,2.43,22782,2.54,74696.55,2853,414738.45,5.55,145.37,785878,16.5,7868,3322,829,436
Back_To_School_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-17,Brand_Awareness,Instagram_Reels,Mobile,45-54,Female,1881442,1490159,1.26,40876,2.17,32081,2.09,85385.28,2561,427969.58,5.01,167.11,1345045,20.8,10266,5147,810,460
Spring_Launch_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-17,Brand_Awareness,Instagram_Reels,Mobile,45-54,Male,987272,773761,1.28,15720,1.59,13902,2.37,37243.58,1226,151831.84,4.08,123.84,594187,16.1,5529,2337,662,319
Spring_Launch_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-17,Traffic,Instagram_Feed,Desktop,25-34,Female,1030229,806540,1.28,22687,2.2,20240,1.93,43701.0,1442,187050.57,4.28,129.72,0,0.0,4736,2646,541,297
Valentine_Day_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-17,Conversions,Instagram_Feed,Desktop,45-54,Female,1419938,960919,1.48,31791,2.24,25829,2.05,65298.38,2614,318751.06,4.88,121.94,0,0.0,7707,3583,832,462
Valentine_Day_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-17,Conversions,Instagram_Stories,Mobile,25-34,Male,661509,538885,1.23,13473,2.04,12420,1.94,26175.38,1145,159642.14,6.1,139.43,477144,19.1,3296,1920,305,137
New_Year_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-17,Brand_Awareness,Instagram_Feed,Desktop,18-24,Male,1399399,1075584,1.3,26965,1.93,22858,2.6,70227.83,2458,300895.83,4.28,122.41,0,0.0,5788,3444,657,361
New_Year_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-17,Traffic,Instagram_Stories,Mobile,35-44,Female,1308027,1028475,1.27,29519,2.26,24060,2.24,66261.84,2542,365808.15,5.52,143.91,961486,21.6,7915,4437,785,367
Q3_Promo_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-17,Conversions,Instagram_Reels,Mobile,18-24,Female,1688313,1263753,1.34,28627,1.7,24368,1.88,53956.97,2553,345889.21,6.41,135.48,992341,22.9,9843,5486,1057,592
Q3_Promo_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-17,Traffic,Facebook_Feed,Desktop,18-24,Female,1407527,1076499,1.31,35939,2.55,28663,2.59,93088.27,2705,396680.52,4.26,146.65,0,0.0,5444,2765,580,353
Flash_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-17,Conversions,Instagram_Reels,Desktop,18-24,Female,1867683,1531424,1.22,33955,1.82,31697,2.16,73370.67,3289,422789.63,5.76,128.55,1216826,23.0,11843,6356,1395,477
Flash_Sale_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-17,Conversions,Facebook_Feed,Mobile,45-54,Male,2087691,1602736,1.3,31521,1.51,24719,1.86,58485.02,2861,355391.94,6.08,124.22,0,0.0,10236,4825,1054,575
Holiday_Campaign_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-18,Brand_Awareness,Instagram_Feed,Desktop,18-24,Female,1557394,1171671,1.33,30481,1.96,25379,2.52,76765.81,2191,287115.69,3.74,131.04,0,0.0,8923,4211,1078,400
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-18,Brand_Awareness,Instagram_Reels,Mobile,25-34,Male,2168069,1478116,1.47,40384,1.86,33250,2.48,100098.9,4136,590335.89,5.9,142.73,1592354,20.2,13880,7803,1036,782
Black_Friday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-18,Brand_Awareness,Instagram_Feed,Mobile,18-24,Male,658989,446442,1.48,11213,1.7,10335,2.57,28872.74,1057,182800.98,6.33,172.94,0,0.0,3900,1567,340,140
Black_Friday_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-18,Traffic,Instagram_Stories,Mobile,35-44,Female,1044087,739032,1.41,20926,2.0,19023,2.52,52702.77,1790,304003.23,5.77,169.83,678673,22.2,5076,2311,634,236
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-18,Brand_Awareness,Instagram_Stories,Mobile,18-24,Male,1401557,1015188,1.38,30769,2.2,28743,1.78,54844.26,3052,354726.97,6.47,116.23,861536,14.4,8089,3317,834,354
Cyber_Monday_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-18,Brand_Awareness,Instagram_Feed,Mobile,25-34,Female,1075834,850740,1.26,17868,1.66,14348,2.0,35772.94,1503,231853.72,6.48,154.26,0,0.0,3822,1713,366,171
Summer_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-18,Traffic,Instagram_Reels,Mobile,45-54,Female,2403317,1906206,1.26,51696,2.15,42518,2.38,122860.28,4988,750694.81,6.11,150.5,1739905,20.7,12533,5795,1438,516
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-18,Traffic,Instagram_Feed,Mobile,25-34,Male,2219571,1766072,1.26,52971,2.39,44781,1.93,102201.35,3219,512191.03,5.01,159.11,0,0.0,13669,7246,1075,861
Back_To_School_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-18,Conversions,Instagram_Stories,Desktop,18-24,Male,1890881,1399264,1.35,39969,2.11,35857,2.41,96246.27,4094,502183.22,5.22,122.66,1268759,20.1,11667,6706,1501,587
Back_To_School_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-18,Traffic,Instagram_Reels,Desktop,18-24,Female,1259741,931064,1.35,24020,1.91,19409,2.48,59570.77,2481,324683.06,5.45,130.87,673450,21.4,6753,3997,574,250
Spring_Launch_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-18,Traffic,Facebook_Feed,Desktop,18-24,Male,954138,656275,1.45,16355,1.71,12861,1.96,32010.6,999,171155.22,5.35,171.33,0,0.0,4136,2021,512,228
Spring_Launch_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-18,Brand_Awareness,Instagram_Stories,Desktop,25-34,Female,1020785,797064,1.28,24443,2.39,22345,2.33,56842.76,2413,354839.03,6.24,147.05,604402,22.1,5230,3039,378,245
Valentine_Day_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-18,Brand_Awareness,Instagram_Stories,Mobile,35-44,Female,677419,482625,1.4,17137,2.53,15888,2.54,43464.32,1423,218462.5,5.03,153.52,505422,21.0,3651,2177,405,234
Valentine_Day_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-18,Brand_Awareness,Facebook_Feed,Mobile,45-54,Female,1004949,699287,1.44,19513,1.94,16204,2.45,47783.56,1243,214558.61,4.49,172.61,0,0.0,4467,2170,386,233
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-18,Brand_Awareness,Instagram_Feed,Desktop,35-44,Male,638654,445430,1.43,14656,2.29,11676,1.97,28832.06,1378,167305.0,5.8,121.41,0,0.0,3073,1243,279,171
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-18,Brand_Awareness,Instagram_Stories,Desktop,25-34,Male,1235346,998468,1.24,30777,2.49,24093,2.63,81000.28,2163,261458.89,3.23,120.88,644007,17.0,6657,3105,800,376
Q3_Promo_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-18,Conversions,Instagram_Reels,Desktop,35-44,Male,622280,488580,1.27,15734,2.53,12285,2.03,31930.13,1231,178351.5,5.59,144.88,411308,15.8,3423,1810,358,131
Q3_Promo_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-18,Traffic,Instagram_Stories,Mobile,45-54,Male,1519740,1107030,1.37,30231,1.99,27864,2.18,65990.27,1713,242308.19,3.67,141.45,1114529,21.0,7659,3446,749,397
Flash_Sale_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-18,Conversions,Facebook_Feed,Mobile,35-44,Female,1227549,947209,1.3,27412,2.23,23260,2.07,56796.32,2604,376814.62,6.63,144.71,0,0.0,7959,3911,589,441
Flash_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-18,Conversions,Instagram_Feed,Desktop,18-24,Male,1080888,770214,1.4,19720,1.82,17564,2.19,43283.97,1131,171660.12,3.97,151.78,0,0.0,5117,2990,511,287
Holiday_Campaign_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-19,Traffic,Instagram_Feed,Desktop,18-24,Female,806073,636109,1.27,18258,2.27,16773,1.79,32677.49,1414,219722.89,6.72,155.39,0,0.0,3051,1470,386,146
Holiday_Campaign_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-19,Traffic,Instagram_Stories,Desktop,35-44,Female,1768645,1208914,1.46,39996,2.26,34547,2.2,88010.19,4103,506801.42,5.76,123.52,1331718,20.1,7564,4389,724,449
Black_Friday_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-19,Brand_Awareness,Instagram_Stories,Mobile,18-24,Male,766848,615502,1.25,16594,2.16,13092,2.33,38692.29,1081,151222.72,3.91,139.89,432714,12.8,3171,1608,313,158
Black_Friday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-19,Brand_Awareness,Facebook_Feed,Desktop,35-44,Male,1442610,1122024,1.29,32388,2.25,26747,2.54,82117.5,2814,442800.57,5.39,157.36,0,0.0,6249,2500,761,372
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-19,Brand_Awareness,Instagram_Stories,Mobile,45-54,Male,1324823,968598,1.37,29061,2.19,25453,2.52,73149.68,1823,256927.25,3.51,140.94,722397,16.8,4696,2722,477,284
Cyber_Monday_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-19,Traffic,Instagram_Feed,Desktop,25-34,Female,858960,609104,1.41,14699,1.71,12211,2.47,36255.41,1095,140017.55,3.86,127.87,0,0.0,3173,1319,366,153
Summer_Sale_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-19,Traffic,Instagram_Stories,Mobile,25-34,Male,2071790,1610491,1.29,32370,1.56,25549,2.42,78487.57,2933,404536.33,5.15,137.93,1119035,12.7,9042,3633,757,430
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-19,Conversions,Instagram_Reels,Desktop,25-34,Female,716679,494968,1.45,17743,2.48,15339,2.58,45818.12,1288,199993.44,4.36,155.27,410814,19.3,2786,1115,350,143
Back_To_School_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-19,Traffic,Facebook_Feed,Mobile,25-34,Male,2256382,1636045,1.38,40464,1.79,33711,2.38,96357.57,3364,570771.85,5.92,169.67,0,0.0,8069,4370,724,326
Back_To_School_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-19,Brand_Awareness,Instagram_Reels,Mobile,45-54,Male,778605,584545,1.33,12180,1.56,9735,2.12,25811.67,921,123799.32,4.8,134.42,434945,12.6,4991,2938,494,323
Spring_Launch_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-19,Conversions,Instagram_Feed,Mobile,35-44,Male,1791940,1228067,1.46,27618,1.54,25428,2.31,63920.37,2664,447817.44,7.01,168.1,0,0.0,8679,3555,705,321
Spring_Launch_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-19,Conversions,Facebook_Feed,Desktop,35-44,Male,875573,644929,1.36,13499,1.54,10709,2.15,29054.21,976,139689.19,4.81,143.12,0,0.0,4191,2216,529,160
Valentine_Day_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-19,Conversions,Instagram_Stories,Mobile,18-24,Female,1328980,1067065,1.25,26681,2.01,23887,1.95,52016.51,2555,433284.83,8.33,169.58,910651,13.7,8220,4590,945,296
Valentine_Day_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-19,Conversions,Instagram_Feed,Mobile,35-44,Female,1036440,721043,1.44,17276,1.67,14911,1.99,34434.23,1515,229171.15,6.66,151.27,0,0.0,3963,2105,497,157
New_Year_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-19,Conversions,Facebook_Feed,Mobile,45-54,Male,1618869,1175751,1.38,31592,1.95,25709,2.07,65447.09,1812,313349.16,4.79,172.93,0,0.0,8700,4351,809,445
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-19,Traffic,Instagram_Stories,Mobile,45-54,Male,873328,636644,1.37,17088,1.96,13874,1.92,32782.37,1413,232976.0,7.11,164.88,488832,13.0,3703,2206,443,195
Q3_Promo_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-19,Conversions,Instagram_Reels,Desktop,25-34,Male,1416672,1050875,1.35,36549,2.58,29801,1.97,72055.22,3166,436695.66,6.06,137.93,967381,15.9,7584,3451,554,472
Q3_Promo_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-19,Brand_Awareness,Instagram_Stories,Mobile,18-24,Female,1509432,1238669,1.22,34110,2.26,30053,2.25,76813.08,2116,268680.47,3.5,126.98,898507,22.2,6066,3546,614,342
